Артикул ВБ	Название	Ноябрь 2024|Заказы	Ноябрь 2024|Выручка	Ноябрь 2024|Маржа	Декабрь 2024|Заказы	Декабрь 2024|Выручка	Декабрь 2024|Маржа	Январь 2025|Заказы	Январь 2025|Выручка	Январь 2025|Маржа	Февраль 2025|Заказы	Февраль 2025|Выручка	Февраль 2025|Маржа	Март 2025|Заказы	Март 2025|Выручка	Март 2025|Маржа	Апрель 2025|Заказы	Апрель 2025|Выручка	Апрель 2025|Маржа	Май 2025|Заказы	Май 2025|Выручка	Май 2025|Маржа	Июнь 2025|Заказы	Июнь 2025|Выручка	Июнь 2025|Маржа	Июль 2025|Заказы	Июль 2025|Выручка	Июль 2025|Маржа	Август 2025|Заказы	Август 2025|Выручка	Август 2025|Маржа	Сентябрь 2025|Заказы	Сентябрь 2025|Выручка	Сентябрь 2025|Маржа	Октябрь 2025|Заказы	Октябрь 2025|Выручка	Октябрь 2025|Маржа	Ноябрь 2025|Заказы	Ноябрь 2025|Выручка	Ноябрь 2025|Маржа	Декабрь 2025|Заказы	Декабрь 2025|Выручка	Декабрь 2025|Маржа	Январь 2026|Заказы	Январь 2026|Выручка	Январь 2026|Маржа	Февраль 2026|Заказы	Февраль 2026|Выручка	Февраль 2026|Маржа	Март 2026|Заказы	Март 2026|Выручка	Март 2026|Маржа	Апрель 2026|Заказы	Апрель 2026|Выручка	Апрель 2026|Маржа	Май 2026|Заказы	Май 2026|Выручка	Май 2026|Маржа	Июнь 2026|Заказы	Июнь 2026|Выручка	Июнь 2026|Маржа	Итого|Заказы	Итого|Выручка	Итого|Маржа
1138835712	ENOUGH - Collagen 3in1 Whitening Moisture Foundation [Tone 21]																																																											-115.20	-115.20		-115.20	-115.20
1138839050	ENOUGH - Premium 8 Peptide Full Cover Perfect Foundation [Tone 13]																																																											-115.20	-115.20		-115.20	-115.20
1139248177	ROUND LAB MUGWORT CALMING CLEANSER_150ml 2																																																											-122.40	-122.40		-122.40	-122.40
1138841064	ENOUGH - Premium 8 Peptide Full Cover Perfect Foundation [Tone 21]																																																											-124.80	-124.80		-124.80	-124.80
1138646523	ENOUGH - Collagen Moisture Foundation [Tone 21]																																																											-127.20	-127.20		-127.20	-127.20
1138834711	ENOUGH - Collagen 3in1 Whitening Moisture Foundation [Tone 13]																																																											-129.60	-129.60		-129.60	-129.60
1138843355	ENOUGH - Premium Rich Gold Double Wear Radiance Foundation [Tone 13]																																																											-134.40	-134.40		-134.40	-134.40
1138642065	ENOUGH - Collagen Moisture Foundation [Tone 13]																																																											-135.20	-135.20		-135.20	-135.20
1139152860	JMSOLUTION - MASK PACK BLACK [30ml*10ea]																																																											-144.32	-144.32		-144.32	-144.32
1139036132	JIGOTT - Ассорти набор масок [27ml х 15]																																																											-157.08	-157.08		-157.08	-157.08
1139030037	JIGOTT - Birds Nest Firming Cream [70ml] 2																																																										4	-450.07	-450.07	4	-450.07	-450.07
1139095890	JIGOTT - Daily Real Cica Toner [300ml] 2																																																											-467.76	-467.76		-467.76	-467.76
1139040138	JIGOTT - Ultimate Real Collagen Toner [300ml] 2																																																										1	-493.43	-493.43	1	-493.43	-493.43
1139014717	JIGOTT - Snail Reparing Cream [100ml] 2																																																										2	-511.86	-511.86	2	-511.86	-511.86
1138938827	HEIMISH - Artless Glow Base SPF50+ PA+++(Renew) [40ml] 2																																																											-761.40	-761.40		-761.40	-761.40
220052980	Массажер подушка черная								-810.96	-803.85																																																					-810.96	-803.85
1139005708	JIGOTT - Snail Lifting Cream [70ml] 2																																																										3	-829.31	-829.31	3	-829.31	-829.31
1139155618	LANEIGE LIP SLEEPING MASK-BERRY [3g] 2																																																											-937.16	-937.16		-937.16	-937.16
1126626550	ETUDE - Baking Powder Crunch Pore Scrub [200ml]																																																										3	-1592.26	-1592.26	3	-1592.26	-1592.26
1126568337	CELIMAX THE VITA-A RETINAL SHOT TIGHTENING BOOSTER [15ml] 2																																																										6	-1812.95	-1877.93	6	-1812.95	-1877.93
1126690112	MANYO - Bifida Biome Complex Ampoule [50ml]																																																										3	-2348.55	-2348.55	3	-2348.55	-2348.55
1126645805	CELIMAX THE VITA-A RETINOL SHOT TIGHTENING SERUM [30ml] 2																																																										4	-2638.91	-2638.91	4	-2638.91	-2638.91
1126874288	MANYO - Galac Whitening Vita Serum [50ml]																																																										2	-2708.72	-2708.72	2	-2708.72	-2708.72
1126598360	ENOUGH - Collagen Moisture Essential Cream [50ml]																																																										9	-2845.69	-2845.69	9	-2845.69	-2845.69
1126531855	ROUND LAB 1025 DOKDO CLEANSER_150ml 2																																																										2	-2968.61	-2968.61	2	-2968.61	-2968.61
Итого						15909145.70	6547234.13		21236065.29	6405008.59		15869040.92	4925529.94		22159331.72	8452113.01		12894711.86	4771508.55		9631409.35	3531729.70		14159903.04	4999758.55		10631011.86	3260592.79		10328873.00	1959597.97		10836139.16	3022185.15		12042491.30	3226726.16		15548082.19	3389528.52		28639007.15	7573166.84	4791	16249265.44	1642804.52	28659	15570669.89	2211795.31	33539	24516233.68	5601331.34	26771	19964625.57	4014691.34	25629	16956369.75	4043285.81	21998	13303199.74	3049822.28	141387	306445576.61	82628410.50
